id,category,title,visualType,visualItem,operandA,operandB,operator,correctAnswer,timerSeconds,optionsText,explanation
"q_coding_pola_280","coding_pola","Perhatikan pola warna baju: ⚪ Putih - ⬛ Hitam - ⚪ Putih - ⬛ Hitam - [...]. Warna berikutnya adalah?","shapes","🎨",0,0,"=",3,25,"[""⬛ Hitam"",""🟥 Merah"",""⚪ Putih""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_pola_281","coding_pola","Perhatikan pola bunga: 🌸 Pink - 🌼 Kuning - 🌸 Pink - 🌼 Kuning - 🌸 Pink - [...]. Bunga berikutnya berwarna?","shapes","🎨",0,0,"=",1,25,"[""🌼 Kuning"",""🌸 Pink"",""🌺 Merah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_282","coding_pola","Perhatikan pola bentuk: 🔺 Segitiga - 🟩 Persegi - 🔺 Segitiga - 🟩 Persegi - [...]. Bentuk selanjutnya adalah?","shapes","🎨",0,0,"=",1,25,"[""🔺 Segitiga"",""🟩 Persegi"",""⚪ Lingkaran""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_283","coding_pola","Perhatikan pola suara hewan: 'Mbeee' - 'Guk guk' - 'Mbeee' - 'Guk guk' - [...]. Suara berikutnya adalah?","shapes","🎨",0,0,"=",3,25,"[""'Guk guk' (Anjing)"",""'Meong' (Kucing)"",""'Mbeee' (Kambing)""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_pola_284","coding_pola","Perhatikan pola ukuran: Short (Pendek) - Tall (Tinggi) - Short - Tall - [...]. Selanjutnya adalah?","shapes","🎨",0,0,"=",1,25,"[""Short (Pendek)"",""Sangat Tinggi"",""Tall (Tinggi)""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_285","coding_pola","Perhatikan pola emoji: 🌞 Matahari - 🌙 Bulan - 🌞 Matahari - 🌙 Bulan - [...]. Gambar selanjutnya adalah?","shapes","🎨",0,0,"=",1,25,"[""🌞 Matahari"",""⭐ Bintang"",""🌙 Bulan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_286","coding_pola","Perhatikan pola: 1 Bintang ⭐ - 2 Bintang ⭐⭐ - 1 Bintang ⭐ - 2 Bintang ⭐⭐ - [...]. Selanjutnya berapa bintang?","shapes","🎨",0,0,"=",2,25,"[""3 Bintang ⭐⭐⭐"",""1 Bintang ⭐"",""2 Bintang ⭐⭐""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_287","coding_pola","Perhatikan pola: Besar - Besar - Kecil - Besar - Besar - [...]. Selanjutnya ukuran apa?","shapes","🎨",0,0,"=",2,25,"[""Besar"",""Kecil"",""Sedang""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_288","coding_pola","Pola nada suara: Tinggi - Rendah - Tinggi - Rendah - [...]. Nada berikutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""Sangat Rendah"",""Tinggi"",""Rendah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_289","coding_pola","Perhatikan pola warna balon berikut: 🟡 Kuning - 🟡 Kuning - 🟡 Kuning - 🟡 Kuning - 🟡 Kuning - [...]. Balon berikutnya berwarna?","shapes","🎨",0,0,"=",1,25,"[""🟡 Kuning"",""🟡 Kuning"",""🟡 Kuning""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_290","coding_pola","Perhatikan pola bentuk berikut: 🟦 Persegi - 🟡 Lingkaran - 🟦 Persegi - 🟡 Lingkaran - [...]. Bentuk selanjutnya adalah?","shapes","🎨",0,0,"=",1,25,"[""🟦 Persegi"",""🟡 Lingkaran"",""🔺 Segitiga""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_291","coding_pola","Perhatikan pola buah berikut: 🍎 Apel - 🍌 Pisang - 🍎 Apel - 🍌 Pisang - [...]. Buah selanjutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""🍊 Jeruk"",""🍎 Apel"",""🍌 Pisang""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_292","coding_pola","Perhatikan pola hewan: 🐱 Kucing - 🐶 Anjing - 🐱 Kucing - 🐶 Anjing - [...]. Hewan berikutnya adalah?","shapes","🎨",0,0,"=",3,25,"[""🐰 Kelinci"",""🐶 Anjing"",""🐱 Kucing""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_pola_293","coding_pola","Perhatikan pola angka: 1 - 2 - 1 - 2 - 1 - [...]. Angka berikutnya adalah?","shapes","🎨",0,0,"=",3,25,"[""1"",""3"",""2""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_pola_294","coding_pola","Perhatikan pola ukuran bola: ⚽ Besar - ⚽ Kecil - ⚽ Besar - ⚽ Kecil - [...]. Ukuran bola berikutnya adalah?","shapes","🎨",0,0,"=",3,25,"[""⚽ Kecil"",""⚽ Sedang"",""⚽ Besar""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_pola_295","coding_pola","Perhatikan pola emosi emoji: 😀 Senyum - 😢 Sedih - 😀 Senyum - 😢 Sedih - [...]. Gambar selanjutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""😢 Sedih"",""😀 Senyum"",""😡 Marah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_296","coding_pola","Perhatikan pola tepukan: 👏 Tepuk 1x - 👏 Tepuk 2x - 👏 Tepuk 1x - 👏 Tepuk 2x - [...]. Tepukan berikutnya adalah?","shapes","🎨",0,0,"=",1,25,"[""Tepuk 1x"",""Tepuk 2x"",""Tepuk 3x""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_297","coding_pola","Perhatikan pola warna baju: ⚪ Putih - ⬛ Hitam - ⚪ Putih - ⬛ Hitam - [...]. Warna berikutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""⬛ Hitam"",""⚪ Putih"",""🟥 Merah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_298","coding_pola","Perhatikan pola bunga: 🌸 Pink - 🌼 Kuning - 🌸 Pink - 🌼 Kuning - 🌸 Pink - [...]. Bunga berikutnya berwarna?","shapes","🎨",0,0,"=",1,25,"[""🌼 Kuning"",""🌺 Merah"",""🌸 Pink""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_299","coding_pola","Perhatikan pola bentuk: 🔺 Segitiga - 🟩 Persegi - 🔺 Segitiga - 🟩 Persegi - [...]. Bentuk selanjutnya adalah?","shapes","🎨",0,0,"=",3,25,"[""🟩 Persegi"",""⚪ Lingkaran"",""🔺 Segitiga""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_pola_300","coding_pola","Perhatikan pola suara hewan: 'Mbeee' - 'Guk guk' - 'Mbeee' - 'Guk guk' - [...]. Suara berikutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""'Guk guk' (Anjing)"",""'Mbeee' (Kambing)"",""'Meong' (Kucing)""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_1","coding_navigasi","Mobil mainan menghadap ke depan. Jika ingin berbelok ke tempat parkir di sebelah kiri, perintahnya adalah...","shapes","🧭",0,0,"=",2,25,"[""Belok kanan"",""Belok kiri"",""Mundur ke belakang""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_2","coding_navigasi","Semut ingin naik ke atas meja. Arah langkah yang benar adalah...","shapes","🧭",0,0,"=",3,25,"[""Mundur ke samping"",""Barjalan turun ke bawah"",""Berjalan naik ke atas""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_3","coding_navigasi","Robot berjalan ke depan 3 langkah, lalu belok kanan 1 langkah. Apa yang dilakukan robot pertama kali?","shapes","🧭",0,0,"=",2,25,"[""Belok kanan 1 langkah"",""Maju ke depan 3 langkah"",""Berhenti di tempat""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_4","coding_navigasi","Kelinci ingin melompati rintangan di depannya. Gerakan yang tepat adalah...","shapes","🧭",0,0,"=",1,25,"[""Lompat ke atas melewati rintangan"",""Mendorong rintangan sampai roboh"",""Mundur dan duduk""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_5","coding_navigasi","Burung terbang di udara menuju sarang di sebelah kanan. Arah burung adalah...","shapes","🧭",0,0,"=",1,25,"[""Ke kanan"",""Ke kiri"",""Ke bawah tanah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_6","coding_navigasi","Anak panah menunjuk ke atas (⬆️). Itu artinya perintah untuk bergerak ke...","shapes","🧭",0,0,"=",2,25,"[""Samping Kiri"",""Atas / Depan"",""Bawah / Belakang""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_7","coding_navigasi","Anak panah menunjuk ke bawah (⬇️). Artinya kita harus bergerak ke...","shapes","🧭",0,0,"=",2,25,"[""Atas"",""Bawah / Mundur"",""Kanan""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_8","coding_navigasi","Jika ada tembok di depan Robot, apa yang harus dilakukan Robot agar tidak menabrak?","shapes","🧭",0,0,"=",2,25,"[""Tidur di tempat"",""Belok ke kiri atau ke kanan"",""Terus jalan menerobos tembok""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_9","coding_navigasi","Lebah 🐝 ingin menghampiri bunga 🌺 yang ada di belakangnya. Lebah harus...","shapes","🧭",0,0,"=",3,25,"[""Lompat ke langit"",""Maju lurus ke depan"",""Putar balik / mundur ke belakang""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_10","coding_navigasi","Semut berjalan 1 langkah ke depan, lalu 1 langkah ke kanan. Ke mana semut bergerak terakhir?","shapes","🧭",0,0,"=",3,25,"[""Ke depan"",""Ke belakang"",""Ke kanan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_11","coding_navigasi","Robot ada di titik A. Untuk ke titik B yang ada di depan, Robot harus bergerak...","shapes","🧭",0,0,"=",3,25,"[""Duduk manis"",""Putar balik"",""Maju lurus""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_12","coding_navigasi","Perintah panah (⬅️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",1,25,"[""Kiri"",""Bawah"",""Kanan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_13","coding_navigasi","Perintah panah (➡️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",2,25,"[""Atas"",""Kanan"",""Kiri""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_14","coding_navigasi","Jika kamu berdiri menghadap ke Utara, lalu kamu berputar penuh ke belakang, kamu sekarang menghadap ke...","shapes","🧭",0,0,"=",2,25,"[""Depan"",""Belakang / Selatan"",""Atas langit""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_15","coding_navigasi","Kucing berada di kotak [1]. Ikan berada di kotak [3] di sebelah kanan. Perintah agar kucing mendapatkan ikan adalah...","shapes","🧭",0,0,"=",1,25,"[""Maju 2 langkah ke kanan"",""Lompat ke kiri"",""Mundur 2 langkah ke belakang""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_16","coding_navigasi","Mobil mainan menghadap ke depan. Jika ingin berbelok ke tempat parkir di sebelah kiri, perintahnya adalah...","shapes","🧭",0,0,"=",1,25,"[""Belok kiri"",""Belok kanan"",""Mundur ke belakang""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_17","coding_navigasi","Semut ingin naik ke atas meja. Arah langkah yang benar adalah...","shapes","🧭",0,0,"=",1,25,"[""Berjalan naik ke atas"",""Mundur ke samping"",""Barjalan turun ke bawah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_18","coding_navigasi","Robot berjalan ke depan 3 langkah, lalu belok kanan 1 langkah. Apa yang dilakukan robot pertama kali?","shapes","🧭",0,0,"=",1,25,"[""Maju ke depan 3 langkah"",""Berhenti di tempat"",""Belok kanan 1 langkah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_19","coding_navigasi","Kelinci ingin melompati rintangan di depannya. Gerakan yang tepat adalah...","shapes","🧭",0,0,"=",3,25,"[""Mundur dan duduk"",""Mendorong rintangan sampai roboh"",""Lompat ke atas melewati rintangan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_20","coding_navigasi","Burung terbang di udara menuju sarang di sebelah kanan. Arah burung adalah...","shapes","🧭",0,0,"=",3,25,"[""Ke bawah tanah"",""Ke kiri"",""Ke kanan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_21","coding_navigasi","Anak panah menunjuk ke atas (⬆️). Itu artinya perintah untuk bergerak ke...","shapes","🧭",0,0,"=",1,25,"[""Atas / Depan"",""Samping Kiri"",""Bawah / Belakang""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_22","coding_navigasi","Anak panah menunjuk ke bawah (⬇️). Artinya kita harus bergerak ke...","shapes","🧭",0,0,"=",3,25,"[""Atas"",""Kanan"",""Bawah / Mundur""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_23","coding_navigasi","Jika ada tembok di depan Robot, apa yang harus dilakukan Robot agar tidak menabrak?","shapes","🧭",0,0,"=",2,25,"[""Tidur di tempat"",""Belok ke kiri atau ke kanan"",""Terus jalan menerobos tembok""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_24","coding_navigasi","Lebah 🐝 ingin menghampiri bunga 🌺 yang ada di belakangnya. Lebah harus...","shapes","🧭",0,0,"=",1,25,"[""Putar balik / mundur ke belakang"",""Maju lurus ke depan"",""Lompat ke langit""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_25","coding_navigasi","Semut berjalan 1 langkah ke depan, lalu 1 langkah ke kanan. Ke mana semut bergerak terakhir?","shapes","🧭",0,0,"=",3,25,"[""Ke belakang"",""Ke depan"",""Ke kanan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_26","coding_navigasi","Robot ada di titik A. Untuk ke titik B yang ada di depan, Robot harus bergerak...","shapes","🧭",0,0,"=",3,25,"[""Putar balik"",""Duduk manis"",""Maju lurus""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_27","coding_navigasi","Perintah panah (⬅️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",2,25,"[""Kanan"",""Kiri"",""Bawah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_28","coding_navigasi","Perintah panah (➡️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",3,25,"[""Atas"",""Kiri"",""Kanan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_29","coding_navigasi","Jika kamu berdiri menghadap ke Utara, lalu kamu berputar penuh ke belakang, kamu sekarang menghadap ke...","shapes","🧭",0,0,"=",2,25,"[""Atas langit"",""Belakang / Selatan"",""Depan""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_30","coding_navigasi","Kucing berada di kotak [1]. Ikan berada di kotak [3] di sebelah kanan. Perintah agar kucing mendapatkan ikan adalah...","shapes","🧭",0,0,"=",2,25,"[""Mundur 2 langkah ke belakang"",""Maju 2 langkah ke kanan"",""Lompat ke kiri""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_31","coding_navigasi","Mobil mainan menghadap ke depan. Jika ingin berbelok ke tempat parkir di sebelah kiri, perintahnya adalah...","shapes","🧭",0,0,"=",2,25,"[""Mundur ke belakang"",""Belok kiri"",""Belok kanan""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_32","coding_navigasi","Semut ingin naik ke atas meja. Arah langkah yang benar adalah...","shapes","🧭",0,0,"=",2,25,"[""Barjalan turun ke bawah"",""Berjalan naik ke atas"",""Mundur ke samping""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_33","coding_navigasi","Robot berjalan ke depan 3 langkah, lalu belok kanan 1 langkah. Apa yang dilakukan robot pertama kali?","shapes","🧭",0,0,"=",3,25,"[""Belok kanan 1 langkah"",""Berhenti di tempat"",""Maju ke depan 3 langkah""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_34","coding_navigasi","Kelinci ingin melompati rintangan di depannya. Gerakan yang tepat adalah...","shapes","🧭",0,0,"=",3,25,"[""Mundur dan duduk"",""Mendorong rintangan sampai roboh"",""Lompat ke atas melewati rintangan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_35","coding_navigasi","Burung terbang di udara menuju sarang di sebelah kanan. Arah burung adalah...","shapes","🧭",0,0,"=",1,25,"[""Ke kanan"",""Ke kiri"",""Ke bawah tanah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_36","coding_navigasi","Anak panah menunjuk ke atas (⬆️). Itu artinya perintah untuk bergerak ke...","shapes","🧭",0,0,"=",1,25,"[""Atas / Depan"",""Samping Kiri"",""Bawah / Belakang""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_37","coding_navigasi","Anak panah menunjuk ke bawah (⬇️). Artinya kita harus bergerak ke...","shapes","🧭",0,0,"=",2,25,"[""Atas"",""Bawah / Mundur"",""Kanan""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_38","coding_navigasi","Jika ada tembok di depan Robot, apa yang harus dilakukan Robot agar tidak menabrak?","shapes","🧭",0,0,"=",3,25,"[""Terus jalan menerobos tembok"",""Tidur di tempat"",""Belok ke kiri atau ke kanan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_39","coding_navigasi","Lebah 🐝 ingin menghampiri bunga 🌺 yang ada di belakangnya. Lebah harus...","shapes","🧭",0,0,"=",3,25,"[""Maju lurus ke depan"",""Lompat ke langit"",""Putar balik / mundur ke belakang""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_40","coding_navigasi","Semut berjalan 1 langkah ke depan, lalu 1 langkah ke kanan. Ke mana semut bergerak terakhir?","shapes","🧭",0,0,"=",1,25,"[""Ke kanan"",""Ke depan"",""Ke belakang""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_41","coding_navigasi","Robot ada di titik A. Untuk ke titik B yang ada di depan, Robot harus bergerak...","shapes","🧭",0,0,"=",2,25,"[""Putar balik"",""Maju lurus"",""Duduk manis""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_42","coding_navigasi","Perintah panah (⬅️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",2,25,"[""Kanan"",""Kiri"",""Bawah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_43","coding_navigasi","Perintah panah (➡️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",1,25,"[""Kanan"",""Atas"",""Kiri""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_44","coding_navigasi","Jika kamu berdiri menghadap ke Utara, lalu kamu berputar penuh ke belakang, kamu sekarang menghadap ke...","shapes","🧭",0,0,"=",3,25,"[""Depan"",""Atas langit"",""Belakang / Selatan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_45","coding_navigasi","Kucing berada di kotak [1]. Ikan berada di kotak [3] di sebelah kanan. Perintah agar kucing mendapatkan ikan adalah...","shapes","🧭",0,0,"=",2,25,"[""Mundur 2 langkah ke belakang"",""Maju 2 langkah ke kanan"",""Lompat ke kiri""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_46","coding_navigasi","Mobil mainan menghadap ke depan. Jika ingin berbelok ke tempat parkir di sebelah kiri, perintahnya adalah...","shapes","🧭",0,0,"=",3,25,"[""Belok kanan"",""Mundur ke belakang"",""Belok kiri""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_47","coding_navigasi","Semut ingin naik ke atas meja. Arah langkah yang benar adalah...","shapes","🧭",0,0,"=",1,25,"[""Berjalan naik ke atas"",""Barjalan turun ke bawah"",""Mundur ke samping""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_48","coding_navigasi","Robot berjalan ke depan 3 langkah, lalu belok kanan 1 langkah. Apa yang dilakukan robot pertama kali?","shapes","🧭",0,0,"=",2,25,"[""Belok kanan 1 langkah"",""Maju ke depan 3 langkah"",""Berhenti di tempat""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_49","coding_navigasi","Kelinci ingin melompati rintangan di depannya. Gerakan yang tepat adalah...","shapes","🧭",0,0,"=",2,25,"[""Mendorong rintangan sampai roboh"",""Lompat ke atas melewati rintangan"",""Mundur dan duduk""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_50","coding_navigasi","Burung terbang di udara menuju sarang di sebelah kanan. Arah burung adalah...","shapes","🧭",0,0,"=",2,25,"[""Ke kiri"",""Ke kanan"",""Ke bawah tanah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_51","coding_navigasi","Anak panah menunjuk ke atas (⬆️). Itu artinya perintah untuk bergerak ke...","shapes","🧭",0,0,"=",1,25,"[""Atas / Depan"",""Bawah / Belakang"",""Samping Kiri""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_52","coding_navigasi","Anak panah menunjuk ke bawah (⬇️). Artinya kita harus bergerak ke...","shapes","🧭",0,0,"=",1,25,"[""Bawah / Mundur"",""Kanan"",""Atas""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_53","coding_navigasi","Jika ada tembok di depan Robot, apa yang harus dilakukan Robot agar tidak menabrak?","shapes","🧭",0,0,"=",1,25,"[""Belok ke kiri atau ke kanan"",""Tidur di tempat"",""Terus jalan menerobos tembok""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_54","coding_navigasi","Lebah 🐝 ingin menghampiri bunga 🌺 yang ada di belakangnya. Lebah harus...","shapes","🧭",0,0,"=",3,25,"[""Maju lurus ke depan"",""Lompat ke langit"",""Putar balik / mundur ke belakang""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_navigasi_55","coding_navigasi","Semut berjalan 1 langkah ke depan, lalu 1 langkah ke kanan. Ke mana semut bergerak terakhir?","shapes","🧭",0,0,"=",1,25,"[""Ke kanan"",""Ke belakang"",""Ke depan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_56","coding_navigasi","Robot ada di titik A. Untuk ke titik B yang ada di depan, Robot harus bergerak...","shapes","🧭",0,0,"=",1,25,"[""Maju lurus"",""Duduk manis"",""Putar balik""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_57","coding_navigasi","Perintah panah (⬅️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",1,25,"[""Kiri"",""Bawah"",""Kanan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_58","coding_navigasi","Perintah panah (➡️) menunjukkan gerakan ke arah...","shapes","🧭",0,0,"=",1,25,"[""Kanan"",""Kiri"",""Atas""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_59","coding_navigasi","Jika kamu berdiri menghadap ke Utara, lalu kamu berputar penuh ke belakang, kamu sekarang menghadap ke...","shapes","🧭",0,0,"=",2,25,"[""Depan"",""Belakang / Selatan"",""Atas langit""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_navigasi_60","coding_navigasi","Kucing berada di kotak [1]. Ikan berada di kotak [3] di sebelah kanan. Perintah agar kucing mendapatkan ikan adalah...","shapes","🧭",0,0,"=",1,25,"[""Maju 2 langkah ke kanan"",""Mundur 2 langkah ke belakang"",""Lompat ke kiri""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_navigasi_61","coding_navigasi","Mobil mainan menghadap ke depan. Jika ingin berbelok ke tempat parkir di sebelah kiri, perintahnya adalah...","shapes","🧭",0,0,"=",3,25,"[""Belok kanan"",""Mundur ke belakang"",""Belok kiri""]","Jawaban pilihan [3] adalah yang paling tepat!"
